Time (mins),Temperature,Tem.,TEM/1000,YFP,Mean11,Mean20,Mean23,,BLUE,Mean11,Mean20,Mean23,,RED,Mean11,Mean20,Mean23,,Timepoint,Cl-,,,,YFP/RED,Mean11,Mean20,Mean23
77.1,,2929.6875,2.9296875,,667.278244,1963.886459,1297.825302,,,3422.326202,9816.865265,6037.447784,,,677.8747253,2101.506927,1166.026459,,,,,,,,0.984368083,0.934513436,1.113032464
77.2,,2929.6875,2.9296875,,661.4276733,1957.306702,1303.245911,,,3435.666595,9848.424408,6058.066986,,,673.2364655,2089.080032,1158.50264,,,,,,,,0.982459667,0.936922794,1.124939958
77.3,,2929.6875,2.9296875,,666.2107239,1960.403046,1303.347626,,,3414.291351,9800.837494,6047.59433,,,672.4642944,2084.034302,1155.391479,,,,,,,,0.990700517,0.940676957,1.128057155
77.4,,2929.6875,2.9296875,,661.8018799,1976.493286,1288.929932,,,3422.487,9808.195496,6051.75946,,,674.4853668,2088.937698,1160.165237,,,,,,,,0.981195312,0.946171486,1.110988237
77.5,,2929.6875,2.9296875,,660.9327545,1956.743057,1298.106461,,,3422.033325,9824.322632,6054.078491,,,682.2394562,2103.820572,1166.641861,,,,,,,,0.968769467,0.930090276,1.112686338
77.6,,2929.6875,2.9296875,,659.7664185,1948.545288,1300.643433,,,3410.519684,9793.783844,6031.656891,,,673.7539215,2087.003372,1158.898148,,,,,,,,0.979239448,0.933656991,1.122310391
77.7,,2929.6875,2.9296875,,660.6611786,1947.554611,1295.126511,,,3407.361389,9783.701477,6040.202942,,,674.08992,2080.347366,1154.190262,,,,,,,,0.980078709,0.936167989,1.122108333
77.8,,2929.6875,2.9296875,,656.6459961,1962.550354,1291.888367,,,3413.118713,9779.097473,6039.596008,,,677.6825714,2100.102859,1164.283157,,,,,,,,0.968958069,0.934502015,1.109599807
77.9,,2929.6875,2.9296875,,656.785141,1958.841293,1287.604721,,,3405.23645,9785.187134,6035.626099,,,672.8253021,2088.752243,1160.20195,,,,,,,,0.976159991,0.937804519,1.109810857
78,,2929.6875,2.9296875,,664.4056244,1956.367966,1302.665573,,,3387.314667,9768.355682,6020.576385,,,675.9475403,2100.191315,1167.24173,,,,,,,,0.982924835,0.93151893,1.116020392
78.1,,2929.6875,2.9296875,,656.9414978,1948.995453,1283.901459,,,3415.685028,9805.934296,6042.405975,,,677.5778961,2109.375381,1168.484756,,,,,,,,0.969543873,0.923968048,1.098774675
78.2,,2942.708333,2.942708333,,654.5892029,1953.229767,1285.866119,,,3399.65683,9767.465179,6034.139008,,,674.8364868,2102.67218,1161.309265,,,,,,,,0.969996756,0.928927384,1.107255542
78.3,,2929.6875,2.9296875,,657.0120697,1963.80809,1292.246567,,,3415.954865,9828.766876,6066.032013,,,677.0528412,2097.190598,1165.297897,,,,,,,,0.970399989,0.936399435,1.108940958
78.4,,2936.197917,2.936197917,,653.0115662,1941.359161,1278.420319,,,3404.152924,9771.5914,6035.004486,,,678.0967712,2105.604095,1166.632294,,,,,,,,0.963006453,0.921996289,1.09582113
78.5,,2962.239583,2.962239583,,653.2795715,1942.763275,1277.953583,,,3380.366364,9744.847565,6011.080963,,,670.9973602,2094.747604,1160.228195,,,,,,,,0.973594846,0.92744504,1.101467442
78.6,,2962.239583,2.962239583,,658.6315765,1949.039536,1299.552353,,,3376.736145,9734.274475,5995.617737,,,678.6860657,2108.352386,1162.783295,,,,,,,,0.970451008,0.924437275,1.117622139
78.7,,2968.75,2.96875,,645.8456421,1919.198181,1277.104431,,,3390.427795,9742.69928,6007.113831,,,669.7813263,2093.192947,1153.093216,,,,,,,,0.964263435,0.916875907,1.107546566
78.8,,2968.75,2.96875,,656.3533783,1941.286667,1298.307297,,,3384.724548,9728.353455,6001.169861,,,675.1011505,2098.723953,1159.865189,,,,,,,,0.972229684,0.924984281,1.119360517
78.9,,2968.75,2.96875,,645.3321686,1929.655838,1277.358353,,,3390.870331,9749.98996,6026.309784,,,671.1985931,2086.753342,1153.718552,,,,,,,,0.961462338,0.924716783,1.107166346
79,,2968.75,2.96875,,646.3230743,1938.925125,1276.950638,,,3375.631348,9734.297119,6019.178955,,,674.1278229,2100.544754,1160.562088,,,,,,,,0.958754486,0.923058231,1.100286362
79.1,,2936.197917,2.936197917,,651.9389801,1941.214676,1281.809647,,,3366.516571,9703.241425,5999.904999,,,676.4506226,2099.455811,1160.92627,,,,,,,,0.963764329,0.924627547,1.104126662
79.2,,2929.6875,2.9296875,,647.8361359,1920.576248,1287.575394,,,3380.246155,9756.35968,6009.243958,,,674.3261719,2102.068848,1158.37207,,,,,,,,0.960716287,0.913660012,1.111538707
79.3,,2929.6875,2.9296875,,648.5218964,1928.888351,1282.281174,,,3365.31134,9718.875061,5971.99176,,,667.2246552,2091.184921,1154.132919,,,,,,,,0.971969323,0.92239014,1.111034225
79.4,,2929.6875,2.9296875,,651.562912,1932.645615,1283.951157,,,3365.458435,9746.176453,5976.31073,,,668.1209106,2083.403442,1145.64624,,,,,,,,0.975217063,0.927638678,1.120722184
79.5,,2929.6875,2.9296875,,649.7756195,1926.008774,1282.913071,,,3369.363281,9745.307129,5980.743652,,,668.2546234,2099.133286,1149.916855,,,,,,,,0.972347361,0.917525717,1.115657245
79.6,,2936.197917,2.936197917,,651.7697754,1944.671631,1291.775635,,,3366.192596,9733.92868,5981.095673,,,666.9846954,2095.601822,1148.345718,,,,,,,,0.977188502,0.927977639,1.124901338
79.7,,2936.197917,2.936197917,,655.9803925,1943.717087,1299.157272,,,3355.26358,9713.834137,5975.354645,,,671.4121704,2101.096436,1155.357422,,,,,,,,0.977015939,0.925096561,1.124463519
79.8,,2929.6875,2.9296875,,643.5114136,1933.637207,1269.107788,,,3360.735504,9718.818024,5993.597809,,,670.3515167,2101.506424,1158.937943,,,,,,,,0.959961151,0.920119579,1.09506104
79.9,,2929.6875,2.9296875,,643.2557373,1930.295471,1273.924866,,,3358.480499,9709.112091,5991.379181,,,668.5013428,2096.766907,1156.974548,,,,,,,,0.96223552,0.920605655,1.101082878
80,,2929.6875,2.9296875,,653.552536,1949.071823,1289.558029,,,3372.253998,9741.532562,6021.369476,,,668.7155151,2085.208008,1153.54187,,,,,,,,0.977325217,0.934713379,1.117911766
80.1,,2936.197917,2.936197917,,647.9252014,1943.212799,1285.592804,,,3371.536957,9697.292328,5989.748383,,,667.9859161,2095.92775,1153.437637,,,,,,,,0.969968357,0.927137302,1.114575043
80.2,,2929.6875,2.9296875,,643.0993347,1926.400909,1278.912384,,,3350.328796,9679.31366,5978.155945,,,662.8502045,2080.063034,1150.872238,,,,,,,,0.970203117,0.926126217,1.111254874
80.3,,2929.6875,2.9296875,,648.0072327,1946.798492,1284.963776,,,3340.899872,9672.73996,5984.363983,,,669.1363525,2081.1875,1148.565674,,,,,,,,0.968423297,0.935426766,1.118755161
80.4,,2929.6875,2.9296875,,643.6913147,1927.94754,1273.50296,,,3353.719086,9659.044037,5977.226654,,,667.8382568,2089.853394,1154.697754,,,,,,,,0.963843128,0.92252765,1.102888575
80.5,,2942.708333,2.942708333,,645.4881287,1939.621857,1282.108429,,,3344.467438,9655.064117,5962.052887,,,660.5985413,2069.370758,1142.698029,,,,,,,,0.977126179,0.937300312,1.122001086
80.6,,2942.708333,2.942708333,,652.5645905,1927.061417,1288.310684,,,3340.21933,9662.738373,5967.087494,,,669.8386383,2086.213882,1150.969376,,,,,,,,0.974211628,0.923712297,1.11932664
80.7,,2962.239583,2.962239583,,643.6971741,1931.900116,1274.15976,,,3352.14682,9665.764496,5961.403656,,,664.3787689,2080.389633,1148.729355,,,,,,,,0.968870777,0.928624179,1.109190563
80.8,,2942.708333,2.942708333,,642.8927765,1936.27449,1279.737991,,,3344.728119,9683.394135,5987.452728,,,661.9298553,2074.244186,1145.222702,,,,,,,,0.971240036,0.933484352,1.117457757
80.9,,2968.75,2.96875,,648.3185272,1932.622177,1275.84227,,,3331.514008,9695.19516,5924.003754,,,667.4959564,2085.382736,1148.251755,,,,,,,,0.971269595,0.926746992,1.111117196
81,,2942.708333,2.942708333,,646.2391205,1931.973801,1278.418137,,,3345.753601,9643.428406,5969.169617,,,662.8929138,2080.026642,1148.287506,,,,,,,,0.974877099,0.928821661,1.113325826
81.1,,2942.708333,2.942708333,,643.788269,1923.007141,1279.357727,,,3327.281799,9672.438782,5926.875305,,,665.7250214,2087.577072,1143.041183,,,,,,,,0.967048328,0.921167015,1.119257771
81.2,,2942.708333,2.942708333,,645.4585571,1927.90033,1272.806946,,,3327.010529,9696.077667,5928.30423,,,665.548111,2083.236954,1146.59108,,,,,,,,0.969815024,0.925434971,1.110079233
81.3,,2962.239583,2.962239583,,645.3036499,1931.506104,1276.713501,,,3324.124512,9614.697021,5953.338135,,,665.2956848,2088.140656,1151.253326,,,,,,,,0.969950151,0.924988505,1.108977035
81.4,,2949.21875,2.94921875,,635.6175385,1909.40007,1262.797653,,,3323.467896,9690.632202,5918.605347,,,661.4390717,2078.491196,1147.192123,,,,,,,,0.960961585,0.918647177,1.100772597
81.5,,2949.21875,2.94921875,,634.2144775,1900.550659,1258.493408,,,3325.44458,9715.260986,5947.448486,,,662.2039642,2078.184006,1147.444016,,,,,,,,0.957732831,0.914524726,1.096779792
81.6,,2962.239583,2.962239583,,639.2838745,1918.193237,1269.334717,,,3313.582733,9598.296112,5935.637421,,,665.3634491,2075.977158,1146.35936,,,,,,,,0.960804017,0.923995349,1.107274701
81.7,,2968.75,2.96875,,632.5141144,1895.108536,1256.558365,,,3304.984863,9640.281982,5890.165771,,,663.4412384,2082.126053,1148.534866,,,,,,,,0.953383778,0.910179541,1.094053304
81.8,,2968.75,2.96875,,628.5325623,1890.476532,1254.28952,,,3294.636932,9625.887909,5892.395233,,,656.990036,2070.160324,1142.717819,,,,,,,,0.956685076,0.913202958,1.097637141
81.9,,2968.75,2.96875,,636.0881958,1908.917114,1261.721069,,,3293.172607,9610.922607,5899.279053,,,658.5800323,2082.050674,1138.693375,,,,,,,,0.965847983,0.916844694,1.108042865
82,,2968.75,2.96875,,631.7179565,1896.322449,1258.202454,,,3301.881134,9625.833527,5919.393097,,,657.6881714,2082.317871,1138.945679,,,,,,,,0.960512875,0.91067866,1.104708045
82.1,,2968.75,2.96875,,630.6208801,1894.588165,1258.213043,,,3294.688324,9617.899261,5916.707367,,,658.8026886,2091.893082,1138.969009,,,,,,,,0.957222688,0.905681166,1.104694713
82.2,,2968.75,2.96875,,631.5314484,1896.677628,1258.936172,,,3284.211853,9615.032898,5893.18573,,,660.1390381,2083.808655,1139.174255,,,,,,,,0.956664296,0.910197596,1.105130463
82.3,,2968.75,2.96875,,623.131897,1876.424866,1240.671692,,,3301.755981,9656.131226,5916.606323,,,660.5478516,2094.475464,1141.783569,,,,,,,,0.943356179,0.895892503,1.086608465
82.4,,2968.75,2.96875,,624.9486694,1875.643921,1242.313965,,,3288.481415,9638.384735,5903.224091,,,660.7962036,2095.239197,1141.36908,,,,,,,,0.945750999,0.895193219,1.088441931
82.5,,2968.75,2.96875,,627.2121277,1877.942596,1244.556732,,,3295.310638,9615.572357,5903.950287,,,659.798233,2093.688431,1138.659256,,,,,,,,0.950612015,0.896954183,1.093001902
82.6,,2942.708333,2.942708333,,619.8937836,1857.634384,1230.354111,,,3296.480316,9636.491058,5895.567719,,,662.7058868,2107.048904,1145.669388,,,,,,,,0.935398034,0.881628509,1.073917243
82.7,,2936.197917,2.936197917,,616.2021179,1860.137177,1219.599945,,,3299.704193,9610.064545,5911.212494,,,656.8617859,2089.345917,1143.984711,,,,,,,,0.938100117,0.890296414,1.066098116
82.8,,2929.6875,2.9296875,,618.9685364,1865.680634,1222.342133,,,3290.496429,9580.074554,5897.596039,,,661.8786469,2090.746689,1142.355087,,,,,,,,0.935169218,0.892351352,1.070019424
82.9,,2929.6875,2.9296875,,613.9931946,1853.26944,1215.295319,,,3301.651001,9610.671509,5891.860962,,,655.6742554,2084.80835,1141.932495,,,,,,,,0.936430231,0.888939955,1.064244449
83,,2936.197917,2.936197917,,612.8223114,1854.496628,1214.76506,,,3290.253204,9623.095734,5896.302277,,,661.4303741,2107.805496,1151.710892,,,,,,,,0.926510689,0.879823414,1.054748261
83.1,,2929.6875,2.9296875,,614.0535736,1851.956039,1224.466904,,,3283.722992,9616.195404,5884.917572,,,662.617218,2103.084259,1144.229523,,,,,,,,0.926709353,0.88059051,1.070123502
83.2,,2942.708333,2.942708333,,613.1648254,1842.330414,1218.217499,,,3299.180939,9625.246368,5885.862091,,,663.8791962,2110.807297,1144.504562,,,,,,,,0.923609038,0.872808435,1.064405979
83.3,,2949.21875,2.94921875,,612.8690338,1841.302017,1213.915421,,,3292.069244,9651.691559,5893.313629,,,662.7003784,2109.830688,1144.78833,,,,,,,,0.924805619,0.872725014,1.060384168
83.4,,2936.197917,2.936197917,,611.5110779,1838.296722,1209.68576,,,3290.123901,9626.99939,5884.759155,,,662.0867462,2101.520706,1142.451248,,,,,,,,0.923611719,0.874745948,1.0588511
83.5,,2942.708333,2.942708333,,607.4157257,1841.263504,1199.765823,,,3287.734772,9601.402252,5868.111725,,,662.435379,2110.133499,1148.992508,,,,,,,,0.916943365,0.872581524,1.044189423
83.6,,2968.75,2.96875,,608.1717987,1832.035446,1201.284836,,,3294.723816,9615.241394,5885.162292,,,656.7467499,2087.134628,1132.27562,,,,,,,,0.926037013,0.877775406,1.060947366
83.7,,2929.6875,2.9296875,,611.5236664,1828.365097,1212.627792,,,3284.405304,9611.049103,5875.218048,,,657.6280518,2089.716858,1134.095642,,,,,,,,0.929892916,0.874934367,1.069246497
83.8,,2936.197917,2.936197917,,606.7097168,1835.293274,1199.302917,,,3299.763702,9620.828156,5879.055206,,,659.6210327,2104.173279,1132.976501,,,,,,,,0.919785281,0.872215845,1.05854174
83.9,,2942.708333,2.942708333,,602.7422333,1826.83226,1197.312729,,,3286.032623,9597.899323,5876.993561,,,659.3566284,2101.983398,1142.227051,,,,,,,,0.914136914,0.869099281,1.048226557
84,,2955.729167,2.955729167,,606.9981537,1818.222702,1203.042038,,,3285.808533,9601.907654,5877.489197,,,659.4195404,2097.087814,1132.437057,,,,,,,,0.920503741,0.867022682,1.062347819
84.1,,2955.729167,2.955729167,,605.2370148,1827.659256,1196.139603,,,3288.490143,9603.862213,5853.710358,,,661.2863922,2112.432083,1144.204666,,,,,,,,0.915241901,0.865191961,1.045389551
84.2,,2955.729167,2.955729167,,599.1975403,1820.318024,1189.332062,,,3274.527344,9588.982666,5853.298584,,,657.6193237,2096.396423,1134.223328,,,,,,,,0.911161699,0.868308114,1.048587199
84.3,,2962.239583,2.962239583,,598.0807343,1810.794785,1197.692978,,,3265.134705,9574.83197,5841.298279,,,660.0972748,2103.493088,1133.555344,,,,,,,,0.906049392,0.860851312,1.056580947
84.4,,2955.729167,2.955729167,,600.5436554,1811.386856,1191.501724,,,3270.817902,9584.090118,5830.783966,,,659.0616302,2103.323776,1134.841843,,,,,,,,0.911210163,0.861202101,1.049927558
84.5,,2936.197917,2.936197917,,593.9899139,1794.328659,1182.422287,,,3272.67865,9608.588074,5844.088074,,,657.8668823,2100.918884,1133.378723,,,,,,,,0.902902897,0.854068509,1.043272
84.6,,2936.197917,2.936197917,,596.0329437,1803.807968,1192.125229,,,3268.613037,9577.045898,5825.881836,,,655.5936737,2105.073471,1135.212509,,,,,,,,0.909149932,0.856885991,1.050133979
84.7,,2955.729167,2.955729167,,597.7636108,1811.653748,1181.362488,,,3266.794098,9575.252106,5839.402985,,,662.6338348,2111.093491,1137.719833,,,,,,,,0.902102458,0.858158938,1.038359755
84.8,,2962.239583,2.962239583,,593.8851624,1810.954681,1186.011078,,,3262.060242,9561.770691,5826.33075,,,659.1974182,2104.324982,1137.964264,,,,,,,,0.900921554,0.86058698,1.042221725
84.9,,2968.75,2.96875,,592.8033905,1800.785446,1178.7509,,,3260.71936,9568.984497,5824.046997,,,657.8441925,2097.683792,1128.737137,,,,,,,,0.901130385,0.858463727,1.044309487
85,,2955.729167,2.955729167,,595.8346863,1805.542328,1178.323456,,,3255.471588,9559.473053,5821.281647,,,659.4741364,2106.646744,1132.75502,,,,,,,,0.903499703,0.857069337,1.040227971
85.1,,2968.75,2.96875,,592.0379334,1793.6315,1176.093903,,,3254.856445,9543.691895,5826.523438,,,656.2129059,2090.70192,1127.500992,,,,,,,,0.902204038,0.857908764,1.043097887
85.2,,2968.75,2.96875,,593.3497467,1796.283707,1177.109879,,,3244.65564,9601.349976,5790.734253,,,659.5718384,2104.331604,1132.012024,,,,,,,,0.899598364,0.853612474,1.039838671
85.3,,2968.75,2.96875,,594.422821,1803.019745,1177.085297,,,3236.354736,9502.769287,5793.605713,,,657.8708344,2096.669235,1132.64653,,,,,,,,0.903555516,0.859944771,1.039234452
85.4,,2968.75,2.96875,,589.2534943,1783.289444,1165.469864,,,3244.804688,9537.326416,5807.914307,,,657.5731354,2102.203629,1130.606827,,,,,,,,0.896103357,0.848295293,1.030835686
85.5,,2968.75,2.96875,,584.311554,1781.35788,1164.801727,,,3229.4086,9503.259674,5777.145416,,,655.2402954,2095.356934,1119.272095,,,,,,,,0.891751557,0.850145315,1.040677895
85.6,,2968.75,2.96875,,590.4199829,1794.004028,1171.664063,,,3239.677551,9508.063782,5791.835754,,,655.6808929,2086.453293,1120.605515,,,,,,,,0.900468489,0.859834263,1.045563356
85.7,,2968.75,2.96875,,583.9754181,1772.023148,1160.490555,,,3235.92453,9485.809296,5770.213104,,,657.3138123,2098.198273,1129.646149,,,,,,,,0.888427121,0.844545137,1.027304485
85.8,,2968.75,2.96875,,586.1902771,1782.441376,1164.231049,,,3235.099762,9556.508698,5767.994049,,,656.6378326,2110.226151,1126.078323,,,,,,,,0.892714748,0.844668414,1.033881058
85.9,,2968.75,2.96875,,588.694931,1775.652634,1165.487595,,,3234.119659,9543.345245,5751.462433,,,656.2554932,2102.973755,1122.420532,,,,,,,,0.897051434,0.844353207,1.03836981
86,,2962.239583,2.962239583,,586.9925537,1782.307678,1168.89093,,,3231.611938,9543.987671,5768.258179,,,652.8374329,2097.494354,1117.925751,,,,,,,,0.899140466,0.849731812,1.045589056
86.1,,2955.729167,2.955729167,,590.3609467,1785.148911,1174.458603,,,3229.65094,9523.865295,5748.368225,,,656.1567383,2106.408997,1124.640442,,,,,,,,0.899725496,0.847484469,1.044296967
86.2,,2968.75,2.96875,,587.2004395,1781.004395,1168.423218,,,3248.523804,9592.041382,5789.99646,,,653.2464142,2101.972977,1121.614578,,,,,,,,0.898895771,0.84730128,1.041733266
86.3,,2968.75,2.96875,,587.7176666,1785.733292,1170.294815,,,3212.574127,9514.020905,5743.328033,,,655.0228729,2102.606369,1120.350143,,,,,,,,0.897247548,0.849295102,1.04457952
86.4,,2949.21875,2.94921875,,590.6754303,1787.505142,1171.465103,,,3204.52298,9468.010529,5709.230743,,,654.1942596,2103.673141,1120.229416,,,,,,,,0.902905248,0.84970669,1.045736781
86.5,,2968.75,2.96875,,585.2120514,1770.3517,1162.360855,,,3216.444794,9485.354462,5744.284637,,,650.4812164,2096.62532,1116.4991,,,,,,,,0.899660185,0.844381532,1.041076393
86.6,,2962.239583,2.962239583,,587.303833,1785.694214,1158.251099,,,3199.401672,9452.511292,5719.467834,,,649.3414917,2087.170166,1114.181274,,,,,,,,0.904460658,0.85555756,1.03955355
86.7,,2968.75,2.96875,,586.9136353,1790.933167,1169.225159,,,3202.619598,9464.268768,5726.899139,,,656.1386719,2097.19519,1119.19751,,,,,,,,0.894496332,0.853965894,1.044699571
86.8,,2968.75,2.96875,,585.4500732,1787.023315,1167.222534,,,3196.084503,9431.742706,5705.218292,,,653.2023926,2092.159607,1117.947571,,,,,,,,0.896276682,0.854152479,1.044076274
86.9,,2968.75,2.96875,,585.0240784,1783.813141,1167.980255,,,3197.453033,9480.571442,5699.15152,,,650.3568573,2085.527634,1113.434006,,,,,,,,0.899543184,0.85532942,1.048989207
87,,2968.75,2.96875,,588.3675537,1782.751526,1167.968201,,,3189.174164,9468.771576,5696.681244,,,654.572525,2090.308182,1116.106766,,,,,,,,0.898857699,0.852865401,1.046466374
87.1,,2968.75,2.96875,,587.6341553,1787.893433,1169.375122,,,3196.529205,9457.952545,5697.466217,,,647.861145,2079.031067,1109.480774,,,,,,,,0.907037194,0.85996475,1.053984124
87.2,,2968.75,2.96875,,586.4368591,1779.304901,1169.29245,,,3192.009338,9464.033752,5698.082092,,,645.5834198,2064.192917,1103.141891,,,,,,,,0.908382776,0.86198576,1.059965594
87.3,,2968.75,2.96875,,589.1286469,1788.341599,1169.552048,,,3180.409332,9445.405426,5686.28775,,,649.5815125,2079.409027,1110.247772,,,,,,,,0.906935674,0.860023966,1.053415352
87.4,,2968.75,2.96875,,584.7141724,1772.723389,1157.846558,,,3193.38501,9451.865234,5690.634766,,,646.5515442,2084.106903,1106.299896,,,,,,,,0.904358172,0.850591391,1.046593751
87.5,,2968.75,2.96875,,580.2092438,1769.350052,1159.38179,,,3190.178467,9475.09375,5699.523438,,,651.6914063,2101.030945,1113.356018,,,,,,,,0.890312866,0.842134218,1.041339672
87.6,,2968.75,2.96875,,586.3912048,1771.333588,1161.327728,,,3187.264893,9461.153564,5691.107666,,,645.0364685,2066.31308,1101.006561,,,,,,,,0.909082251,0.857243563,1.054787291
87.7,,2968.75,2.96875,,585.4502716,1780.702774,1161.44191,,,3185.853485,9432.65744,5669.512909,,,649.0842133,2099.091049,1106.240585,,,,,,,,0.901963504,0.848320884,1.049899927
87.8,,2968.75,2.96875,,580.7152557,1776.049606,1156.010178,,,3179.426422,9461.670074,5681.789703,,,650.276062,2097.718201,1111.812927,,,,,,,,0.893028807,0.846657862,1.039752416
87.9,,2968.75,2.96875,,583.2021942,1772.695236,1155.635422,,,3180.943542,9443.632263,5670.080017,,,652.4225769,2087.904694,1113.509064,,,,,,,,0.893902533,0.849030725,1.037832075
88,,2968.75,2.96875,,581.1487274,1772.486679,1155.976791,,,3182.089996,9443.18399,5672.031647,,,648.2445526,2087.825485,1106.047409,,,,,,,,0.896496122,0.848963044,1.045142172
88.1,,2968.75,2.96875,,579.3857574,1768.755692,1153.294754,,,3172.618347,9441.207458,5654.031677,,,648.4916229,2096.105209,1109.415878,,,,,,,,0.893435994,0.843829634,1.039551332
88.2,,2968.75,2.96875,,577.9817963,1760.441513,1147.05394,,,3164.291687,9417.537537,5648.239197,,,651.7249756,2092.825134,1107.26239,,,,,,,,0.886849235,0.841179458,1.035936875
88.3,,2968.75,2.96875,,574.1539917,1754.549255,1139.912292,,,3163.848328,9402.291443,5620.391541,,,648.8350983,2102.360916,1109.071121,,,,,,,,0.884899712,0.834561393,1.02780811
88.4,,2968.75,2.96875,,573.5939331,1748.543823,1134.710449,,,3138.87796,9310.580597,5578.207062,,,645.8475952,2092.830566,1098.917236,,,,,,,,0.888125832,0.8354923,1.032571345
88.5,,2975.260417,2.975260417,,572.7094421,1760.275482,1138.410126,,,3141.766846,9343.781738,5592.560547,,,647.3109741,2094.655029,1105.092163,,,,,,,,0.884751634,0.840365338,1.030149488
88.6,,2968.75,2.96875,,576.9725647,1765.102264,1142.33786,,,3123.372864,9280.864807,5562.405823,,,644.4568634,2079.076797,1093.070328,,,,,,,,0.895285003,0.848983677,1.04507261
88.7,,2968.75,2.96875,,575.0541534,1763.602798,1145.539688,,,3129.462341,9318.213806,5600.294373,,,644.4612885,2082.245773,1098.321945,,,,,,,,0.892302088,0.846971487,1.042990803
88.8,,2968.75,2.96875,,571.37883,1748.761154,1137.083176,,,3109.312378,9259.437866,5560.978394,,,645.6571198,2085.975479,1103.269058,,,,,,,,0.884957065,0.838342143,1.030649022
88.9,,2968.75,2.96875,,578.0040894,1770.255127,1145.937378,,,3117.821106,9262.955627,5558.441467,,,642.8080444,2078.98938,1098.880127,,,,,,,,0.899186148,0.851497917,1.042822916
89,,2968.75,2.96875,,571.7514496,1755.900864,1141.055283,,,3105.618683,9279.545441,5545.784698,,,642.7415314,2086.851883,1093.445633,,,,,,,,0.889551121,0.841411352,1.043540939
89.1,,2968.75,2.96875,,568.3628998,1748.920578,1132.146652,,,3152.635712,9447.026093,5630.806366,,,644.7604675,2074.511932,1099.131439,,,,,,,,0.881510155,0.843051588,1.030037548
89.2,,2968.75,2.96875,,573.4744568,1758.768585,1138.600983,,,3111.539795,9274.370605,5565.111816,,,643.2360687,2084.556015,1098.218979,,,,,,,,0.891545864,0.843713756,1.036770448
89.3,,2968.75,2.96875,,566.6022644,1736.227142,1129.128143,,,3098.770203,9228.748962,5536.407654,,,641.249115,2075.960724,1092.586945,,,,,,,,0.883591495,0.836348743,1.03344466
89.4,,2968.75,2.96875,,563.7699127,1729.355057,1121.395584,,,3104.656281,9299.403595,5541.412384,,,643.518631,2080.872513,1097.149246,,,,,,,,0.876073956,0.831072084,1.022099398
89.5,,2955.729167,2.955729167,,562.8396759,1734.08638,1118.752518,,,3080.710785,9268.229584,5514.62851,,,644.4534302,2085.677307,1097.210144,,,,,,,,0.873359733,0.831426019,1.019633772
89.6,,2929.6875,2.9296875,,559.831192,1720.668655,1111.869705,,,3103.433868,9227.35672,5522.273224,,,641.3588104,2081.248154,1092.881332,,,,,,,,0.872882984,0.826748436,1.017374597
89.7,,2929.6875,2.9296875,,555.0281067,1714.247284,1105.270966,,,3080.357544,9265.926636,5492.267944,,,640.9948273,2076.838821,1091.379837,,,,,,,,0.865885469,0.825411807,1.012728042
89.8,,2929.6875,2.9296875,,556.2763214,1710.467728,1104.30806,,,3078.976196,9229.447144,5482.222534,,,643.7964935,2072.327927,1084.770309,,,,,,,,0.864056153,0.825384682,1.018010956
89.9,,2929.6875,2.9296875,,554.0574493,1709.377457,1100.12709,,,3077.785339,9212.776306,5466.256287,,,643.8673096,2085.872559,1094.595093,,,,,,,,0.860514956,0.819502347,1.005053922
90,,2929.6875,2.9296875,,549.9248505,1694.90715,1092.939133,,,3054.329193,9181.234222,5434.388031,,,643.0119171,2084.752518,1090.097488,,,,,,,,0.85523275,0.813001609,1.00260678
90.1,,2949.21875,2.94921875,,552.2588501,1693.891296,1085.669128,,,3069.872986,9214.02533,5450.933533,,,650.2849731,2088.525024,1094.649902,,,,,,,,0.849256669,0.811046684,0.991795757
90.2,,2968.75,2.96875,,545.2652588,1673.853027,1074.426025,,,3067.294403,9175.412323,5411.530487,,,644.1147614,2095.504166,1091.687027,,,,,,,,0.846534331,0.798782963,0.98418869
90.3,,2968.75,2.96875,,541.4457703,1668.485565,1074.990692,,,3086.295135,9235.488495,5453.024139,,,643.3792877,2096.36586,1086.090591,,,,,,,,0.841565435,0.795894265,0.989779951
90.4,,2968.75,2.96875,,545.2268066,1671.854065,1074.587097,,,3061.084045,9196.110168,5427.943176,,,645.5345764,2102.526276,1089.923981,,,,,,,,0.844612863,0.79516441,0.985928483
90.5,,2968.75,2.96875,,543.9480591,1662.882385,1067.021057,,,3077.355225,9218.76416,5431.878418,,,644.2438354,2104.313538,1086.242737,,,,,,,,0.844320161,0.79022558,0.982304434
90.6,,2968.75,2.96875,,538.5221405,1667.447983,1060.275009,,,3063.643585,9190.422394,5415.490753,,,644.9066467,2103.981781,1085.660248,,,,,,,,0.835038906,0.792520162,0.976617695
90.7,,2968.75,2.96875,,539.7283478,1655.165909,1058.298599,,,3105.945068,9342.911621,5505.534668,,,648.8014832,2102.866791,1083.817474,,,,,,,,0.831885194,0.787099742,0.976454638
90.8,,2968.75,2.96875,,541.4929657,1658.954391,1062.394699,,,3052.591736,9144.510925,5374.66864,,,644.9684753,2102.772919,1084.947968,,,,,,,,0.839565012,0.78893654,0.979212581
90.9,,2968.75,2.96875,,537.6519165,1659.287048,1060.315735,,,3057.181396,9163.143311,5385.6604,,,643.7276611,2098.55481,1084.611816,,,,,,,,0.835216426,0.790680825,0.977599284
